Date,Time,Activity (Triaxial-Counts)
3/28/2024,5:42:30 AM,100
3/28/2024,5:42:45 AM,101
3/28/2024,5:43:00 AM,102
3/28/2024,5:43:15 AM,103
3/28/2024,5:43:30 AM,104
3/28/2024,5:43:45 AM,105
3/28/2024,5:44:00 AM,106
3/28/2024,5:44:15 AM,107
3/28/2024,5:44:30 AM,108
3/28/2024,5:44:45 AM,109
3/28/2024,5:45:00 AM,100
3/28/2024,5:45:15 AM,101
3/28/2024,5:45:30 AM,102
3/28/2024,5:45:45 AM,103
3/28/2024,5:46:00 AM,104
3/28/2024,5:46:15 AM,105
3/28/2024,5:46:30 AM,106
3/28/2024,5:46:45 AM,107
3/28/2024,5:47:00 AM,108
3/28/2024,5:47:15 AM,109
3/28/2024,5:47:30 AM,100
3/28/2024,5:47:45 AM,101
3/28/2024,5:48:00 AM,102
3/28/2024,5:48:15 AM,103
3/28/2024,5:48:30 AM,104
3/28/2024,5:48:45 AM,105
3/28/2024,5:49:00 AM,106
3/28/2024,5:49:15 AM,107
3/28/2024,5:49:30 AM,108
3/28/2024,5:49:45 AM,109
3/28/2024,5:50:00 AM,100
3/28/2024,5:50:15 AM,101
3/28/2024,5:50:30 AM,102
3/28/2024,5:50:45 AM,103
3/28/2024,5:51:00 AM,104
3/28/2024,5:51:15 AM,105
3/28/2024,5:51:30 AM,106
3/28/2024,5:51:45 AM,107
3/28/2024,5:52:00 AM,108
3/28/2024,5:52:15 AM,109
3/28/2024,5:52:30 AM,100
3/28/2024,5:52:45 AM,101
3/28/2024,5:53:00 AM,102
3/28/2024,5:53:15 AM,103
3/28/2024,5:53:30 AM,104
3/28/2024,5:53:45 AM,105
3/28/2024,5:54:00 AM,106
3/28/2024,5:54:15 AM,107
3/28/2024,5:54:30 AM,108
3/28/2024,5:54:45 AM,109
3/28/2024,5:55:00 AM,100
3/28/2024,5:55:15 AM,101
3/28/2024,5:55:30 AM,102
3/28/2024,5:55:45 AM,103
3/28/2024,5:56:00 AM,104
3/28/2024,5:56:15 AM,105
3/28/2024,5:56:30 AM,106
3/28/2024,5:56:45 AM,107
3/28/2024,5:57:00 AM,108
3/28/2024,5:57:15 AM,109
3/28/2024,5:57:30 AM,100
3/28/2024,5:57:45 AM,101
3/28/2024,5:58:00 AM,102
3/28/2024,5:58:15 AM,103
3/28/2024,5:58:30 AM,104
3/28/2024,5:58:45 AM,105
3/28/2024,5:59:00 AM,106
3/28/2024,5:59:15 AM,107
3/28/2024,5:59:30 AM,108
3/28/2024,5:59:45 AM,109
3/28/2024,6:00:00 AM,100
3/28/2024,6:00:15 AM,101
